,retweet_from,tweet_length,encoded_sentiment,polarity,tweet,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38
799,171,92,0,0.0,perhaps there will be some future bill that make a difference for mar but this is not it,-0.03872908639412082,-0.03890866240756103,-0.026915011215908582,0.23405338749975105,-0.09720188826088241,0.10738110010727055,0.10940081003447541,0.08914103151756204,0.14981051533665654,-0.05522585113228448,-0.016422478606961412,-0.12174106429957635,0.1252528069703199,-0.162784908856691,0.03668992006970418,0.04190308235483193,0.0374405501466783,-0.056616461601004725,-0.015248143559089804,-0.017746206672591604,0.0280623231095528,0.04275883159744262,0.0691565759188538,-0.012340828786742279,-0.04894270719386776,0.009972345474540312,0.03185836683932991,0.02216263505088487,-0.06354377997028143,-0.04817395644700383,0.055745218045787144,-0.11698595846185623,-0.02195139387081294,0.03875674306354229,-0.07345450980107464,-0.025358895189436084,-0.03366650953661132,-0.0029344148268633037
800,171,104,0,0.0,i am not this bill change almost nothing about what is doing program stay in place a,-0.027651118029798236,-0.005740781353542436,0.011424346415199762,0.09644675368011563,-0.01712684267657356,-0.01609029077566043,0.031202204706215004,-0.04782681934038702,-0.009242642242645573,-0.098351835848544,-0.0033865524977288834,-0.0374752494780426,0.10983460272483918,-0.010403594745976828,-0.0840957356725115,-0.10247037529980013,-0.055080650576330464,-0.06384203204269798,-0.07026194377670619,-0.0016843088303502944,0.009142149780139028,0.10067616135379635,0.0702148857139819,-0.08268504354331321,-0.04477263237780462,-0.0494234800373126,-0.07877110114862972,-0.024052882142831154,0.05002293237130586,-0.06170627798190406,0.06724811864736502,-0.10919562976565747,-0.031575189888040305,-0.011717636905876688,-0.026481304533134326,-0.085800552183573,0.004443371470706498,0.11247571085897473
801,178,107,0,0.0,hope you like my model x customer story something of a hero of mine never give up and thank you,-0.03586594329551901,-0.015512876293384421,-0.013546706047173031,0.010374900210729874,0.060785726258999605,-0.15181515356918512,-0.018541928615768158,0.06182262879515883,0.04738755160700364,0.044972367149360176,-0.043538903370074135,0.04432730429707735,-0.07554901296777905,0.15140660498029707,0.18720008231794671,-0.09698067218877057,0.10046499355983879,0.15185640328778777,-0.04903474752776627,0.06843901137333613,-0.03244304684051996,0.09531113097888633,-0.027721965730835286,0.0005791179813239588,0.07601114289097387,-0.02044306753407461,-0.05571112353699112,-0.07375566027270619,-0.0879599629375822,-0.05442474834394279,0.05046114842889518,-0.010682291227439595,0.037299094781349434,-0.09939793104047691,-0.06697308229643387,0.05981581880302604,0.04761614928328163,0.10801999384226595
802,77,35,0,0.0,recovery team en route to dragon,-0.01518125598178229,0.009880843871786307,0.0100315549476826,-0.062158993172830766,-0.0609071361235558,0.05976662455230196,-0.04539596250351356,0.03021752477831723,-0.04174106697262696,-0.04487830196664254,0.005430536667122267,0.05862148797977506,-0.05495772766062625,0.03865060033980218,-0.015961617626751454,0.004012928366582965,-0.05079478927386608,-0.022040132680552434,0.01616822962811028,-0.008678841517224064,0.021112348830945878,-0.007030969623091389,-0.005722050974351479,0.0031369603792842523,-0.00029130699325030976,-0.03362934443428762,0.02196910717398266,-0.02027505742718299,0.001482204657810721,-0.0005580410436193451,-0.010673495519294087,-0.0012026125935202855,-0.010028478805208782,0.029857864755713913,-0.0059832560999157096,0.018707633916759784,0.009906253749341822,-0.015220823712996675
803,77,43,1,0.5,more photo from falcon launch,-0.02356333762652363,-0.03260731565702638,-0.018940590882036257,-0.31565070490737135,-0.034541256875459066,0.10269688507560398,0.21391834120560757,-0.0467681960814526,0.02398555736544832,-0.09238679170399887,0.06519272374742625,0.0082487058719709,0.03181656708328754,0.03033653150989245,-0.033999601524920715,-0.1290343306363472,0.001614738489000744,0.02265916068337887,0.10557571184777999,0.0017737649967097583,-0.2678386487681996,0.05090188954836841,-0.03081355921505305,0.1795943248462041,0.015516171128579233,-0.010471101667444853,-0.013328561813993091,0.15426022211006576,0.018763681399785216,-0.07591843509532767,0.08356142624690802,0.017705387061573076,0.05905082556889488,0.07753481868201474,0.14362079683493315,0.0733421976709381,0.07874990666159944,-0.09288267073584745
804,77,77,1,0.575,successful deployment of to a transfer orbit confirmed,-0.022505605795644066,-0.011918555444541033,-0.013021042940763769,-0.09867057302230159,0.002594976797229565,0.0141272335765255,-0.03617330647902751,0.13541990528568995,-0.038349488073905424,-0.0789286590363425,-0.012179602039376854,0.0645223349151816,-0.043579492122321976,0.052710637177751735,-0.015325810423856012,0.021377422369297572,-0.0458095003256365,0.0007340359733148108,0.007197945700345369,-0.00895718925590458,0.005641018043817987,-0.003110831065924963,-0.007864795841482147,0.00023986394720599223,0.0016800600045069225,-0.01618730582410079,0.027559870178918488,-0.027958374600065544,0.010649773935652359,0.0047321123148925965,-0.03688888591957176,-0.01974272667338133,-0.009359509554662155,0.009973228440284474,-0.0367798730652513,0.002043503117910859,0.003708510178825247,-0.01959920037360762
805,77,52,1,0.04545454545454545,back live for final burn and satellite deployment,-0.02004155748380047,0.012478384388470468,0.015083973709997221,-0.10674654000314202,-0.055988603369265734,0.014327536316995147,0.0521531506789146,-0.07787096644038898,-0.01233200356650081,-0.017994603503189502,-0.004036287151526377,-0.01170706546311455,0.08111126656616137,-0.006106169206268523,0.13323821216004383,0.05909059798993397,-0.024864188665927184,0.12591088746281734,0.01411833363779355,0.005392502325579663,0.013396727394282404,-0.004804215568332375,-0.05213611836448502,-0.0070668096644591165,-0.04285785556913352,-0.01788457251696508,-0.025140005923083082,-0.019571996284198867,-0.011456496682083924,0.01036627616353758,0.006206290327546644,0.027104646440644066,0.005800231440768024,0.04267957133912411,-0.004624040602857363,-0.031036348389224658,0.013921369724158297,-0.005011731155393133
806,77,9,0,0.0,,-0.0013292436951394537,0.02737085438217262,0.0512522969298337,-0.015092907205479272,-0.026798256215067304,-0.04760089724734181,0.0018131251046334296,-0.009737492535298053,-0.019456327222795257,-0.001058145168146128,0.012285335750635814,-0.011625931684509674,-0.016369371964537676,0.008283898357738545,-0.002382423458820478,-0.015096460951800617,-0.025364158141524165,-0.009586106247115747,0.018343028217657865,-0.0036530104302273094,0.00769014924447888,-0.008098469378078725,0.004550372039322204,0.025697949813214806,-0.014166909496864246,-0.016739244629746974,0.006710305154874534,0.00015299574733966862,0.02329145773868455,-0.001222149967885629,-0.011019055620381855,0.005707713609427431,0.010684141874832041,0.01631165792095757,-0.00984116524929875,-0.00015176599622538733,0.0042530330793180745,-0.00730413776291356
807,171,40,1,0.4,is a great car but definitely model s,-0.02871957464661439,-0.015997212516267942,-0.022404837501425856,0.21672895728228894,0.06947169780990473,-0.1202524559565614,0.031673850443265796,-0.14602513425564476,0.02686064610001292,-0.23750046926827068,-0.09259433047779886,0.0917702113774101,-0.0882137784361758,-0.14959276978608027,0.044912857795082695,-0.04615125235751345,0.09565368608009628,0.0442255518845001,-0.07248071840932709,-0.052065656289655426,-0.08890355987392415,0.028915916005500163,0.044852519565060645,0.11365258273250138,0.13065277744689283,0.10443946647198758,-0.013242044005819374,0.07940624597813269,0.042413547582850195,0.1785276869698261,0.05304479076174019,0.0844946281565845,-0.031775154057351505,0.019937080286642372,-0.10500548909489675,-0.05442812527725673,-0.052379714023136986,-0.08190074477013316
808,171,10,1,0.7,good point,-0.007247580655424602,0.029592309049182784,0.08219674654635066,-0.03435938706467492,-0.12143359700178488,-0.03762865721651574,0.15120155092413026,0.11260975469086495,-0.42097490772133933,0.2985923785829557,-0.4273475025785449,0.06170902946246921,0.01974665684442659,-0.24084077430261736,-0.147487425265494,-0.06784732471040102,0.10417707964518959,0.06021491946094255,0.06379040488151427,0.07209690531828396,-0.01709305458716111,-0.039231464996066306,-0.024484722403690626,-0.03390412803912085,-0.016657450332553662,0.05297611329666716,-0.0007952847177777782,-0.12128124469289801,-0.003697952332592747,-0.08108326133560478,0.012399054816228704,-0.011680819889635569,0.09365796333602651,0.017012462268753248,0.04758810546783172,-0.009068495608198616,-0.037945460583863125,-0.0053593840804872514
809,171,25,-1,-0.8,i wish so annoying,-0.006294939728673798,0.030181359452142106,0.05941216255022277,0.006084082194179946,-0.04990558528227182,-0.04697797000799241,0.003088311092174949,0.0016676487096967598,-0.015198303315775125,-0.0010341321423338132,0.012057350726322545,-0.023641479174935438,-0.001888561492310816,0.025351991680892052,0.0025452569069893158,-0.015289416226990711,-0.006728909087492919,-0.016529347955058497,0.011699224105124707,-0.014318069566204057,-0.010198931649006508,-0.013722474875886207,-0.0038986431426214475,0.03241622336825985,-0.04909931870806477,0.007793857951373245,0.0045918481096171825,-0.008513177443540233,0.012047564466005424,0.022867451350798942,-0.09714513037071983,0.008719494602535682,-0.03381529954030348,-0.0049385725867676766,-0.03443645101915565,0.12396527935077653,-0.02694335099663844,-0.004744729736650698
810,171,66,0,0.0,finally an explanation for daylight saving that make sense,-0.016106509633029446,0.02474932648887398,0.03023232931574682,0.03485950210583852,-0.05440952463628269,0.0019400269075499671,-0.0006454622229815489,0.004780172974223036,-0.025726275283293517,-0.02506678885231236,0.00962163790752954,-0.01163063559261409,0.05322129638509797,-0.022734062448436235,0.11627014079051932,-0.004639593066646961,0.04946400369132551,-0.0568107507705703,0.00013046847940330472,-0.0390722177499188,-0.012645732155077865,-0.07807896505154621,-0.03503397923826503,-0.012133157768169393,-0.0217804245017674,-0.09991933791128185,0.02396195902541778,0.06810943084875534,-0.059002223229717814,-0.055475097120682396,-0.028632148032005787,0.005353587643093498,-0.02920343568774391,0.018078841225474717,-0.031833327589945296,0.0012241486340637954,-0.006717546338352868,-0.023613103785091946
811,171,2,1,0.5,,-0.0013292436951394537,0.02737085438217262,0.0512522969298337,-0.015092907205479272,-0.026798256215067304,-0.04760089724734181,0.0018131251046334296,-0.009737492535298053,-0.019456327222795257,-0.001058145168146128,0.012285335750635814,-0.011625931684509674,-0.016369371964537676,0.008283898357738545,-0.002382423458820478,-0.015096460951800617,-0.025364158141524165,-0.009586106247115747,0.018343028217657865,-0.0036530104302273094,0.00769014924447888,-0.008098469378078725,0.004550372039322204,0.025697949813214806,-0.014166909496864246,-0.016739244629746974,0.006710305154874534,0.00015299574733966862,0.02329145773868455,-0.001222149967885629,-0.011019055620381855,0.005707713609427431,0.010684141874832041,0.01631165792095757,-0.00984116524929875,-0.00015176599622538733,0.0042530330793180745,-0.00730413776291356
812,171,100,1,0.35,been a bear to get done but prob day or so depending on full speed test result,-0.023245002282345606,-0.008945454590609688,0.014323748699686445,0.0026298654082431067,-0.0821967876794103,0.0455079062999528,-0.01860811316997815,0.006614728104623988,-0.013151539885266768,-0.002171584525565021,0.007148496867068307,-0.010991269865905689,-0.07654586280937471,0.013121104044675414,-0.02328624556028346,0.041325499824083047,-0.03672610089968495,-0.047852539995150135,-0.06174789715757998,-0.04301528412779344,-0.02498764196290319,0.029544199767898703,0.000816794473797554,0.015870086462563885,-0.01170993518865323,0.025995770192800367,0.0209952809507224,-0.029071321915716524,0.024963960518887753,0.05331114310158662,-0.01146035408232665,-0.034491704843367964,-0.06720682426912943,-0.06780194276670772,-0.04977201886178104,0.09217633545559843,0.010653371932839778,-0.03624250505840185
813,171,88,1,0.5,looking forward to it i know cliche but is my favorite book ever want t,-0.026330250910948882,-0.010296284381371092,-0.009613758816712843,0.15414725592115416,-0.030361032470348066,0.06471194253075409,0.09069569404946758,0.02326243350556297,-0.03174503103647972,-0.07552785560137809,-0.02280517211036667,0.07075099098238881,-0.03997888357403632,0.07604408123958975,0.008833092963414666,-0.00980557181709988,-0.0197631861281641,0.01580863018554318,-0.03894960775060954,0.003517542236738855,0.07574848357787235,0.03214944689925437,0.0399712619399568,0.1181158216402266,0.17040679167774556,0.011390213460020287,-0.08916806957107834,0.0406968314181494,-0.0205362998829597,0.07762323861944308,0.06860676091172466,-0.049570363556377714,0.0774974156702325,-0.0650386078060116,-0.007325225918146746,0.07876995148285902,-0.12031414322555768,0.07331826228878974
814,171,76,1,0.25,sure just check out my prior tweet on at pack level w,-0.02431613474559214,0.0011049061049260727,0.028715768040230998,-0.05925105024541423,-0.049761051775050295,-0.0327777449797151,0.07116101133203741,-0.10230629656883457,9.683468286108296e-05,4.6924789143613574e-05,0.01915577164764473,-0.04792990865872764,-0.07269772983824856,0.010532845436264336,0.06616041811488832,0.015847672950660016,-0.024774522730997024,-0.11132342606961734,-0.10660376114518738,-0.05776068839757914,0.2075435340849463,-0.09948612305463328,0.015054859162260186,0.08275099405597418,0.11943747772356351,0.10367726457315624,-0.12257533016546587,-0.06329617272956034,-0.11556750853225567,-0.11884691324180091,-0.09679713308652914,-0.09108813220651457,0.027935874648133453,-0.12095380738710589,0.05428680013265755,-0.00045855868401158877,0.009319855785146108,0.1313285178624493
815,171,101,0,0.0,can only happen with your support and working closely with key and utility leader who are s,-0.020747040700882728,0.004184904033758083,0.030147155294418127,-0.001153332999416821,-0.06156849656594138,-0.04185758667961439,-0.03223840796999297,-0.058853731253153435,0.018739762875879015,0.04872154151696242,0.03728224573088676,-0.08738584586627443,0.033029655038425663,0.025135328100898743,0.061005970397947445,0.005998596458656412,-0.08240507801378293,0.24703706501702077,-0.03053923419727069,-0.032665838526338566,-0.029021427978017555,-0.015786529147061232,-0.055526847250234095,-0.04584646988719933,-0.03062891919288417,-0.004959963900716135,-0.0714343064913401,-0.038182043171865604,0.012570166494503704,0.00894406054019371,-0.004295712276442122,-0.04462170332938683,0.07698498832175561,-0.004940082149024072,-0.06974740776839856,-0.025899161280088116,0.012034178235736059,-0.017599321742405773
816,171,124,1,0.25,just to write a note of appreciation to the many who came out in support of the battery plan especially,-0.04996715383733913,-0.06690911652377463,-0.11596662795001021,-0.044768286153293986,0.1241236630649292,0.0404778408333098,-0.15468956304902637,0.12759196183224267,-0.04748001635069467,-0.006994750525055297,0.008061603074384763,0.05890479756772492,0.03196708278346531,0.07628239718076571,-0.02883691386693755,0.0351625645801904,-0.02316158941768261,-0.0035786886789457456,-0.005435686586813758,-0.0018406029041936477,0.055173541738644936,-0.02626057661236328,-0.010935372774585951,-0.04701017399269332,-0.0030721238776439492,0.022856523588818914,-0.009907454826213217,-0.01831915191806604,-0.02196548695486282,-0.006661452435298995,-0.03028973615788115,-0.0400313874808651,0.01148021037870136,0.02857186197229468,-0.010661563615692196,-0.02900249990557796,0.00395675920595263,0.060825728661830815
817,171,45,1,0.5,i love just get better over time,-0.014963859478644847,0.004923679039614206,0.04539314013880539,0.007003039737237943,-0.028264062366167353,-0.045872148268432195,-0.004001375237766623,0.013763376661240289,-0.007473269961063636,0.0465439457761843,0.03990161009418562,-0.028920259830399014,-0.06799076794575569,0.113116826497291,0.03548342515510988,-0.04812243361910289,0.009328396932726583,0.013192195111693472,-0.055560206504309706,0.030184479020658222,0.07541906977629274,0.0367947898152102,0.06202022630201852,0.00022719564877794502,0.07533334857101742,0.04406081525520564,-0.006093526688620866,-0.02942117139052405,0.02314695779181208,0.008496156596076287,-0.059059676576597775,-0.035670486926786045,-0.0025249396297555835,0.1843737442503292,0.1432296624195683,-0.10782798872857279,-0.03693280439513555,0.14954947873664626
818,171,104,-1,-0.3,answer is complex for electric motor we use an induction motor fed by a pack an,-0.02072354836100614,0.004636299685997917,0.008858547946669416,0.05549514242336199,-0.02275418031586709,-0.01924970938142153,0.005867694118423578,-0.0227171501239141,-0.00575470179567041,-0.07403925914857848,-0.0320567949679225,-0.012706695358912026,0.004302018997118871,-0.03021226543590552,0.06712509089942455,0.005559784559524012,-0.016479470114137446,-0.020871276423999854,-0.03923562970413965,-0.04274584460831737,-0.002335784917219381,-0.04195677702276644,-0.011973795823333433,0.011080864176739086,-0.03970767052202482,-0.005949059823174627,0.04919947261039588,0.015515378035382908,0.0068844145715112074,0.03854312915507391,-0.010737105499773929,0.10692442890474423,0.07291142586479658,-0.003796065666063159,0.05898986565025672,-0.048967907920017185,-0.046712850221032866,0.05998581077018517
819,171,101,1,0.462,high voltage is for sure the best way to transmit electricity over long distance good,-0.03264560179803623,-0.02678055017736523,-0.051934622268294574,0.06050119740245734,0.013049883824103594,0.10746322873493842,0.02256827950929096,-0.001999672250150287,-0.18815182515263557,-0.033488555961912296,-0.10275293761415505,0.02627942059038751,0.06000024630872995,-0.09256244846757593,0.11034659749727666,0.024971683404532066,0.02862944215614733,-0.07499581644165641,0.0260268425472531,0.021974043189798745,0.10532115362503827,-0.02406623849625671,-0.03214569867525212,0.11417508187785842,-0.03380963740888314,0.05216689898843709,-0.04831018957395902,-0.06851663606493705,-0.02979743962500824,-0.03755703436219617,-0.08183401481238599,0.018640501805170094,0.007645310883889707,-0.008401223784694522,0.029999638154264346,-0.01016706835181987,-0.008644151927024661,-0.046794605542335006
820,171,137,1,0.08428571428571427,ironically direct current is the right approach today even though alternating wa right in the past solar power electronics both,-0.03000644032777363,-0.0331338306563461,-0.026650795431573213,0.06481662720685047,0.06756670720735994,0.005815297392703202,-0.0011976368742551355,-0.06688423325128985,-0.047331695725141586,0.030941233526013946,0.02792219492348867,-0.009388693757430032,0.05903380213619139,0.004956635245702758,-0.05399007530078093,-0.035052378314106694,-0.013838421484484657,-0.011853924019383582,0.016371007068681866,-0.015587668204597841,0.03288988956895036,-0.0049966570265076,-0.0009681134647630536,-0.015553574965143131,-0.05048136808702198,-0.07504848519756724,0.002461226991855708,0.044034493065331616,0.047431136605091344,0.016112776330838106,-0.02593141618526528,-0.05455713617366519,0.01293136983116052,-0.026160696373570644,0.0060288323359022795,-0.08648230468933399,-0.06571899837591373,-0.10221120706993574
821,171,117,1,0.4225,most welcome very exciting to discus the future of electricity storage biggest,-0.02764205135970607,-0.027026285243563694,-0.040909894279389306,-0.03204723614391095,0.06735568750030875,0.007692112698931028,-0.05731888764833886,0.08347163532471909,-0.051393780663545496,-0.005479333556236437,0.023926606432990487,0.02123487257482379,-0.03346089772613562,0.018329496330598723,-0.013014658544354562,0.0037966719290601337,-0.029947211844685663,0.0011331488719673495,0.03362965596906711,0.005511451882889776,0.04734917499769467,-0.03780731206123265,-0.006550386672361842,0.005444707939496965,-0.030302738820096275,-0.01876717767184724,-0.008153427811913052,-0.024297503291193866,0.019549311686884317,0.036297467812938106,-0.030544187770349708,-0.007606338367745466,0.012696044812242313,0.020513396425519085,-0.05361576271033916,-0.018115453313670773,0.013974137420927546,-0.02343106370350161
822,171,87,1,0.55,just spoke with premier of south very is clearly,-0.021174623989574645,-0.01582593150501157,-0.0017028689924328472,0.026980163360697553,0.05381955288114127,-0.07814656493531691,0.03418431834058652,0.05368920850530731,-0.02458803573274632,-0.07635870378460942,-0.007248450623557527,-0.026100860327103983,0.021993438753292426,0.01842737595891672,-0.021373601997265068,-0.024299043289043688,-0.049098029261001284,0.016756497324199936,-0.02961686107613804,-0.016587076970511275,0.017291036949783227,-0.03326949764681661,-0.05908587916431063,0.024477087455738178,0.0604233983240553,-0.03260312956733372,-0.0031173692028758594,-0.03474347370009084,0.031148259787621986,-0.013183467457557003,-0.024975327331954372,-0.01931696366006367,0.08770719929031077,0.017577658155061782,-0.03650877140945191,-0.07126233575949562,-0.004488581345050444,0.09194076916919453
823,171,110,0,0.0,yes but shipping tax tariff and installation labor vary by country a those cost are beyond our control,0.15868395047049538,2.390524034945698e-05,0.024664896558211236,0.0004949781912528114,-0.029986440819048256,-0.04191773364019234,-0.02372824395310862,-0.008438239801818612,-0.0010794082850847813,-0.0014663202759017174,0.008538220053292512,-0.05601002873820328,0.012905746246549487,-0.019837264019127502,0.02276494569523502,0.004287885994960065,-0.04538048756863878,0.09985575085175921,-0.027700513870227195,-0.0536211524264835,-0.014726167150677736,-0.0024777577659090256,0.03381826379849663,-0.005596560447911703,-0.08202314152995242,0.0697139409545432,0.011103507916786545,0.024853235475587952,-0.02127933427609692,0.07245772956469584,0.019104169927027185,0.020899611509511508,-0.027025781260979726,-0.022227832663862364,0.008372349443995442,0.004864348723108153,-0.04572898121779056,0.02521657182926547
824,171,117,1,0.05,at the pack level for system is moving to fixed and open and term for all product,-0.04790939185417137,-0.045577998119286436,-0.08599942262175041,-0.046576684516260826,-0.012553069815520849,0.13124135689235658,0.03876020198058871,-0.13973049673057672,-0.02598429090777429,-0.06849513444095544,-0.020741302764644844,-0.023114407359415272,0.10381587040125774,-0.0619994265882903,0.19101830957482838,0.06570893104923611,0.01578513360616049,0.2116300516518053,-0.02921557875146088,0.03373421782365652,0.1579960383700496,-0.05601639261846518,-0.05291227989977577,-0.12501894370859873,-0.008868432357066313,0.003467313925027358,0.019703540872443782,-0.01996336080722934,-0.027488709669870135,0.03459727269083832,-0.028019017220719984,0.07602881063740748,-0.05007075044853166,-0.004536118829806255,-0.008930473731831423,-0.04594250460623167,0.017202799594341855,0.026757177630561086
825,171,124,1,0.02222222222222224,will get the system and working day from contract signature or it is free that serious enough for you,-0.04387784498570338,-0.050151842169701574,-0.05087964826481923,0.1494303024267368,-0.03873014378747853,0.10128318770883901,0.09143148480191658,0.0009706815593306592,0.08108628144182627,0.0818903487421197,-0.0016637854764256564,-0.021680901928259885,0.06011167138794589,0.0343002771289473,0.11698404788830304,-0.0195298289981317,0.0673439521831943,0.07965045747382393,0.008906317321745467,0.01744820388888979,-0.013128628884162385,0.03130527335604237,-0.08680106595948033,0.024672328445546225,-0.009053257003398641,-0.07155672326142457,-0.014405260998970609,0.011678036928640743,-0.03159156948212908,-0.07959717118723805,0.05161396763598083,0.021038604961380877,-0.09721379537151455,0.06282523615255627,0.0485169438657273,0.06464218754173794,-0.009506907454348755,-0.05491438659637882
826,171,17,0,0.0,will send you one,-0.02053708913782611,0.00452288074636385,0.04594703512043467,0.042283250505183806,-0.1071495102985098,-0.029645766913319452,-0.0350061334085662,0.10276623684504008,0.1443801534319574,0.19784141522245183,-0.017308296648141097,-0.011208527949947943,-0.05143704316233692,0.03581922003295418,0.044393240218198154,-0.11081210229790944,0.17826227032457131,0.041445868210920805,-0.006838283364145194,0.15251699775633148,0.06101102918360728,0.21400645063868068,-0.053836896147579055,0.20576030252373562,0.12052007993927771,0.017505681830370257,0.005797444233458567,-0.03605951553569564,-0.041810665729442656,0.08629339291509236,0.0055912228160641606,0.024080890127789786,-0.17379281234079125,-0.027917103244805452,-0.005103216558264877,-0.04267048136175451,0.0935532874200118,-0.015245950136131278
827,171,11,0,0.0,self hatred,-0.002315866608939964,0.0262179347469832,0.05205504798129464,-0.011138937277842622,-0.025890740555106928,-0.055899473940134975,-0.0031226563509508943,-0.015597851017686635,-0.012704015270733726,-0.0037842889914757403,0.008535417342229139,-0.013221016935051308,-0.027343964071252776,0.001665116318773881,-0.005149250737778017,-0.015761677303548983,-0.02506251604146465,-0.011641947795622519,0.015823897971920218,-0.001024840371902912,0.008887305736196352,-0.005036797071615896,0.005943612895460958,0.0234181903761998,-0.01466994305959024,-0.016139703855727393,0.010146510283835782,0.016365046529789203,0.04286286275317297,-0.022048501482863574,-0.0074825427951850185,0.001336144706407999,0.021119278232806925,0.019256546921268474,-0.026635514640927317,0.009206401786850546,0.021038855402676793,-0.024646072851201926
828,171,10,1,0.2,thanks,-0.014792719295680143,0.9390876257466658,-0.24757581011950872,-0.0009000016846301469,0.10799657947959011,0.048020724422308037,0.03432186976137426,0.020030568769263016,0.057592085858694415,0.001148622238196036,0.01175791430773559,-0.019682949457960116,0.013519394381655916,-0.0285724378712465,-0.1040286070871112,0.009655912823468048,-0.0005463126010676399,0.04282503547105552,-0.0483171108435827,0.03699180788161996,-0.0285574373415141,-0.025845515417444984,0.02418242055903256,0.03666191388991323,-0.01581769677931509,-0.01852766075311543,-0.007046636302056761,-0.0241908076973339,-0.007347688479096294,-0.01119837704364419,-0.010888514089714639,-0.01974558327695468,-0.01949882610924439,-0.015706621442959996,0.010102791588910746,0.006923018330274527,0.005846126987748817,0.01005028390821947
829,87,16,0,0.0,project,-0.0028083284703472704,0.027224272605076587,0.052929152045771,-0.018412445909785673,-0.02254567738244157,-0.06122454936367703,-0.00197135044589149,-0.011580518659504697,-0.01998198282218781,0.005237811011590437,0.013058536530767046,-0.011405008112472942,-0.02564076129643825,0.013922334242255457,0.0008615217928449148,-0.007801562970498652,-0.03758871727157565,-0.0016831106489284499,0.013396004685196892,-0.01246965517802016,0.01639914916190167,-0.015391666752642467,-0.0036699522468045666,0.03170834441715827,-0.012054542322624507,-0.02212662224217173,-0.006712573612777626,0.008253453006866642,0.03515021038774692,0.004541529657738495,-0.014652112255858598,0.00017520362386394008,0.020178099823076216,0.013871591765914373,-0.018725747455691968,-0.004010265904320864,0.019260095033067554,-0.00011444866810606717
830,171,77,1,0.65,thank you for the lovely letter that sound like a great idea do it,-0.035836316853888474,-0.005331112253427199,-0.019502127134199104,0.1717432843375949,-0.03352142927779014,0.04947583692194852,0.06519696957404596,0.03350065869193991,0.015600336510533103,0.14809952339448018,0.019225616061139983,0.014622677615808908,0.023099017779962212,0.07265164311955714,0.20591215846801778,-0.06145670646252513,0.12131601408782812,-0.028484713590082786,-0.006131032043272484,-0.010001412450457874,-0.07780748024391941,-0.020768669043414692,0.019804672210063635,-0.05899957667383572,0.0375378593381971,-0.18657838396681978,-0.08104963517187046,0.037962252713566534,-0.09253109428826727,0.03481797890129039,0.023967041660405405,0.09792923809595794,-0.027208846816817758,0.025244722753694045,-0.004196941945546834,-0.08591903994325621,0.058394908915577554,0.04822608479884929
831,171,74,0,0.0,could not do this without express enough appreciation,-0.011903816966027941,0.007533115977228307,0.03885740349424706,0.06133642691776686,-0.06597642075064644,-0.010600890500535044,0.002357674648465497,0.028602649147233566,0.01751000922186977,-0.03288540093843114,0.039134365279048136,-0.10315334430534662,0.011256864740577655,-0.06763523005622678,0.007051710284043507,-0.06990995407237593,-0.031607218068678195,-0.05460007816087689,-0.04607932093231976,-0.016537511793201745,-0.05477338615875112,0.02733570506068047,0.11946695608922761,-0.048514085926247445,0.04229559003478574,0.03411634436783575,-0.0216447371728008,-0.033087987183932084,0.029227999207586803,-0.07591238860987111,0.07961346157984121,-0.03533497777873293,-0.014049321969409488,0.05954644985276024,-0.02392019122622974,-0.07498587338751936,0.01566977359525524,0.04569925219312215
832,171,106,1,0.3125,this is not true work for a lot of people and great but maybe done it or time ever,-0.04751174817754186,-0.05457026764513667,-0.03769992406232005,0.1794820984059025,-0.006829377258980312,-0.0147214610826013,0.17601963909906543,0.06955983770388027,0.02856802501322666,-0.16310558607463754,-0.012981551226075722,-0.0792793783701053,0.13976600652280508,-0.07517147292460792,0.07917879420571608,0.03331601426917605,-0.045315147256134926,0.12581878280794548,-0.1252070292620204,-0.048598524335198054,0.039650774793367226,0.0798020550918753,0.1771394947280195,-0.09710978271366985,0.04062827647315485,0.10667339643159629,-0.05961583128795895,-0.0025669907143104705,-0.0259945477813684,0.10251155831516698,0.12169923849672196,0.11051099655939992,-0.110836881395778,0.18232052666038506,-0.03582130954618937,0.029997390136316988,0.04653471472285984,0.04706310023883077
833,171,26,1,0.65,fly me to the moon,-0.0316752111833222,-0.03328837928917967,-0.06508721241820602,0.003918348376985296,0.03662552773058234,0.1281310439437855,-0.09983249920938359,0.02358877213854266,-0.09577534472305128,0.02199241025490333,0.07211390284803286,0.048569375440345446,-0.08226881681068814,0.029371060982196055,-0.020556257052201217,-0.012238142452793734,-0.03401960613332865,-0.0022642821198692975,0.04333267654201098,0.030835400904512433,0.06469991540380207,0.012234043965611879,0.017113957112794415,0.021399078873863824,-0.015556956353815255,-0.024233258773275177,-0.004587159004976062,-0.04372393232461266,-0.029871174580244773,0.002089422285717441,0.03590706803941028,0.02227704630187357,-0.04311314292389757,0.07089353280760786,-0.025121207206288614,-0.0005376052397145032,0.029463282043074315,-0.07285957801474581
